Id,SalePrice
2735,132877.04032318993
2736,128544.86195175094
2737,119837.82319061128
2738,144714.21618420674
2739,153396.3866841161
2740,142932.4314576585
2741,136511.58894509653
2742,157456.02012007794
2743,158173.50415284053
2744,156509.62208715233
2745,142617.94324558642
2746,131160.1581978263
2747,147056.55579010298
2748,124318.02795496961
2749,125424.79516262519
2750,130981.43466933054
2751,131996.5111127619
2752,186177.6330034518
2753,136842.1612742756
2754,232665.3363185518
2755,138571.30496927336
2756,98243.42309074172
2757,74739.21733846559
2758,93688.90327975817
2759,171292.90299085036
2760,120763.07793703514
2761,141121.53261368716
2762,136519.221705379
2763,181037.15572647552
2764,154926.5207948168
2765,291262.6379521685
2766,130758.051980255
2767,86249.03535998886
2768,134390.67864527565
2769,127854.03797132851
2770,141814.45110201777
2771,110686.07417561272
2772,110260.60547590413
2773,167160.13924490195
2774,151467.47300506238
2775,104293.91812982014
2776,142055.5457196295
2777,149957.9891167756
2778,117355.23850131255
2779,122206.68366709212
2780,96893.42292711089
2781,99768.59701941253
2782,100635.78594083125
2783,101569.08125539015
2784,126467.7200326809
2785,139523.36807267155
2786,73116.17984661885
2787,125769.98973177605
2788,73416.6916052269
2789,163933.89448971304
2790,96833.42124091017
2791,112331.2495867247
2792,63862.928935102565
2793,150106.64511415572
2794,88286.34580164
2795,121515.45997643803
2796,98052.83512674096
2797,211935.75884600283
2798,94714.80185416786
2799,109077.77091130616
2800,67061.37198898288
2801,101340.70488560478
2802,131521.74863698985
2803,183024.63570591222
2804,126706.87423994235
2805,99520.0644711653
2806,86547.46268642638
2807,162857.79848431647
2808,146099.48123773522
2809,140978.0041370163
2810,125139.08432832126
2811,156606.752952651
2812,169009.8258833488
2813,169958.57877798547
2814,171489.5454389173
2815,85991.06864350148
2816,230419.80842175672
2817,151774.2651145456
2818,137064.25309957197
2819,184228.6887308857
2820,134022.90859085147
2821,98011.61404965536
2822,205464.14742279117
2823,397161.95639190567
2824,174391.31259328502
2825,138402.1729736354
2826,142511.72044328912
2827,139458.48435565596
2828,220376.1277759319
2829,229777.92551134768
2830,238574.60874715034
2831,175793.33521096085
2832,246390.42211607148
2833,278244.511070375
2834,227558.87582945154
2835,224608.3855200678
2836,197409.60271547257
2837,159053.16984774586
2838,147959.2143813669
2839,165736.80293625983
2840,204461.5957368769
2841,201528.35798088973
2842,227134.30354576648
2843,144076.23840346333
2844,166798.9019752678
2845,127787.09111868171
2846,203036.27851247758
2847,203284.85687480032
2848,211757.45454434058
2849,196131.1007020101
2850,277359.55838387425
2851,219290.7104698403
2852,237825.7004020673
2853,240971.02085116968
2854,135837.08994175104
2855,198279.14361149765
2856,205926.47291877388
2857,189216.31995573395
2858,208049.13911280368
2859,114534.16269193968
2860,119491.30120021095
2861,125425.88817671627
2862,194428.66012331835
2863,133068.9457023657
2864,240701.32135698036
2865,134157.73226817197
2866,144729.2513736119
2867,99234.53661827822
2868,104218.8822049151
2869,96993.8906200189
2870,113120.86384734085
2871,80553.10398983205
2872,56302.52060594234
2873,95160.10328466138
2874,131241.25254619424
2875,108714.91223087894
2876,169442.47264549148
2877,155535.31134624998
2878,173360.74652732513
2879,138059.13064326879
2880,98582.21995950732
2881,142014.66894942668
2882,170506.2090850973
2883,197497.27324222578
2884,204999.77310284472
2885,180077.79523995062
2886,245857.10464199987
2887,88401.76896735643
2888,138808.41056397767
2889,56954.2093358822
2890,79653.47776178703
2891,138121.0695242687
2892,52549.84641111059
2893,86050.33781819369
2894,62633.08556511367
2895,305222.08224643185
2896,264984.41468018154
2897,202804.46497600386
2898,159595.79738785786
2899,211396.01977860773
2900,170709.4551983978
2901,204710.3557974895
2902,186133.73860702335
2903,324572.1507510677
2904,330257.4736256759
2905,85866.04790231804
2906,194330.44252011372
2907,105567.10818114728
2908,126731.84000472078
2909,164198.6884875968
2910,85449.90904225987
2911,80773.74954022224
2912,148314.9852796442
2913,79570.45052345426
2914,79444.07489168116
2915,87451.2578562965
2916,79673.29480372224
2917,160579.18384751453
2918,120531.75908088492
2919,218329.87278223227
